"INJECTION, GLUCAGON HYDROCHLORIDE, PER 1 MG",4084438IP _1,CDM,0636,RC,63323-0593-03,NDC,J1610,HCPCS,outpatient,1.0000,EA,798.10,518.77,MEDICA MCR ADV,MEDICA MCR ADV,,798.10,,,,,,0,174.75,2061.09,other,APC - Medicare Packaging Rules [HCPCS] ( 798.10*1 ) Term Line 43 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, GLUCAGON HYDROCHLORIDE, PER 1 MG",4084438OP _1,CDM,0636,RC,63323-0596-11,NDC,J1610,HCPCS,outpatient,1.0000,ME,294.43,191.38,HEALTH PARTNERS COMM/EXCH - ALL OTHER PLANS,HEALTH PARTNERS COMM/EXCH - ALL OTHER PLANS,,760.37,,,,,,0,73.61,760.37,other,APC - Medicare Packaging Rules [HCPCS] ( 294.43*2.5825 ) Term Line 6 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, GLYCOPYRROLATE, 0.1 MG",3497OP _1,CDM,0636,RC,00143-9681-01,NDC,J1596,HCPCS,outpatient,25.0000,ME,40.08,26.05,UHC MCAID,UHC MCAID,,10.02,25.00,,10.02,,,0,0.40,103.51,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, GOLIMUMAB, 1 MG, FOR INTRAVENOUS USE",165470OP _1,CDM,0636,RC,57894-0350-01,NDC,J1602,HCPCS,outpatient,50.0000,ML,5097.04,3313.08,MOLINA MCAID - ALL OTHER PLANS,MOLINA MCAID - ALL OTHER PLANS,,2058.35,,,,,,0,12.33,13163.11,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, HALOPERIDOL DECANOATE, PER 50 MG",10163IP _1,CDM,0636,RC,63323-0469-01,NDC,J1631,HCPCS,outpatient,1.0000,ML,106.91,69.49,AETNA COMM - ALL OTHER PLANS,AETNA COMM - ALL OTHER PLANS,,168.80,,,,,,0,4.18,276.10,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, HALOPERIDOL DECANOATE, PER 50 MG",10163IP _1,CDM,0636,RC,63323-0469-01,NDC,J1631,HCPCS,outpatient,1.0000,ML,106.91,69.49,BCBS MCR ADV,BCBS MCR ADV,,106.91,,,,,,0,4.18,276.10,other,APC - Medicare Packaging Rules [HCPCS] ( 106.91*1 ) Term Line 38 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, HALOPERIDOL DECANOATE, PER 50 MG",J1631_1,CDM,0989,RC,,,J1631,HCPCS,outpatient,,,118.70,77.16,HEALTH PARTNERS MCR ADV,HEALTH PARTNERS MCR ADV,,122.26,,,,,,0,3.93,142.44,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, HALOPERIDOL, UP TO 5 MG",3584OP _1,CDM,0636,RC,67457-0426-00,NDC,J1630,HCPCS,outpatient,30.0000,ME,67.78,44.06,HEALTH PARTNERS MCR ADV,HEALTH PARTNERS MCR ADV,,69.81,,,,,,0,0.77,175.04,other,APC - Medicare Packaging Rules [HCPCS] ( 67.78*1.03 ) Term Line 40 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, HEMIN, 1 MG",181536IP _1,CDM,0636,RC,55292-0702-55,NDC,J1640,HCPCS,outpatient,0.0010,ME,69268.70,45024.66,HEALTH PARTNERS COMM/EXCH - ALL OTHER PLANS,HEALTH PARTNERS COMM/EXCH - ALL OTHER PLANS,,178886.42,,,,,,0,37.43,178886.42,other,APC - Medicare Packaging Rules [HCPCS] ( 69268.70*2.5825 ) Term Line 6 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, HEMIN, 1 MG",181536IP _1,CDM,0636,RC,55292-0702-55,NDC,J1640,HCPCS,outpatient,0.0010,ME,69268.70,45024.66,MEDICA MCR ADV,MEDICA MCR ADV,,69268.70,,,,,,0,37.43,178886.42,other,APC - Medicare Packaging Rules [HCPCS] ( 69268.70*1 ) Term Line 43 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, HEPARIN SODIUM, (HEPARIN LOCK FLUSH), PER 10 UNITS",105460OP _1,CDM,0636,RC,08290-3064-14,NDC,J1642,HCPCS,outpatient,10.0000,UN,5.79,3.76,BCBS MCR ADV,BCBS MCR ADV,,5.79,,,,,,0,0.02,14.95,other,APC - Medicare Packaging Rules [HCPCS] ( 5.79*1 ) Term Line 38 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, HEPARIN SODIUM, PER 1000 UNITS",10176OP _1,CDM,0636,RC,00781-3540-10,NDC,J1644,HCPCS,outpatient,1000.0000,ML,104.44,67.89,AETNA MCR ADV,AETNA MCR ADV,,104.44,,,,,,0,0.19,269.72,other,APC - Medicare Packaging Rules [HCPCS] ( 104.44*1 ) Term Line 37 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, HEPARIN SODIUM, PER 1000 UNITS",10177OP _1,CDM,0636,RC,63323-0542-13,NDC,J1644,HCPCS,outpatient,10.0000,ME,59.22,38.49,BCBS-ALL OTHER PLANS,BCBS-ALL OTHER PLANS,,71.06,,,,,,0,0.19,152.94,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, HEPARIN SODIUM, PER 1000 UNITS",112292IP _1,CDM,0636,RC,71288-0406-81,NDC,J1644,HCPCS,outpatient,5000.0000,ML,64.25,41.76,HEALTH PARTNERS MCR ADV,HEALTH PARTNERS MCR ADV,,66.18,,,,,,0,0.19,165.93,other,APC - Medicare Packaging Rules [HCPCS] ( 64.25*1.03 ) Term Line 40 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, HEPARIN SODIUM, PER 1000 UNITS",112292OP _1,CDM,0636,RC,76045-0108-10,NDC,J1644,HCPCS,outpatient,4.0000,ME,16.90,10.99,UHC ALL PAYER - ALL OTHER PLANS,UHC ALL PAYER - ALL OTHER PLANS,,0.19,,,,,,0,0.19,43.64,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, HEPARIN SODIUM, PER 1000 UNITS",191047IP _1,CDM,0636,RC,71288-0405-80,NDC,J1644,HCPCS,outpatient,5000.0000,ML,127.94,83.16,HUMANA MCR ADV - ALL PLANS,HUMANA MCR ADV - ALL PLANS,,127.94,,,,,,0,0.19,330.41,other,APC - Medicare Packaging Rules [HCPCS] ( 127.94*1 ) Term Line 41 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, HEPARIN SODIUM, PER 1000 UNITS",193309OP _1,CDM,0636,RC,76045-0108-10,NDC,J1644,HCPCS,outpatient,4.0000,ME,13.69,8.90,UHC MCAID,UHC MCAID,,3.42,25.00,,3.42,,,0,0.19,35.35,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, HEPARIN SODIUM, PER 1000 UNITS",4082034IP _1,CDM,0636,RC,71288-0402-10,NDC,J1644,HCPCS,outpatient,1000.0000,ML,12.57,8.17,MEDICA COMM - ALL OTHER PLANS,MEDICA COMM - ALL OTHER PLANS,,7.54,60.00,,7.54,,,0,0.19,32.46,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, HEPARIN SODIUM, PER 1000 UNITS",4082034OP _1,CDM,0636,RC,63323-0540-05,NDC,J1644,HCPCS,outpatient,1000.0000,UN,11.97,7.78,BCBS MCR ADV,BCBS MCR ADV,,11.97,,,,,,0,0.19,30.91,other,APC - Medicare Packaging Rules [HCPCS] ( 11.97*1 ) Term Line 38 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, HEPARIN SODIUM, PER 1000 UNITS",J1644_1,CDM,0989,RC,,,J1644,HCPCS,outpatient,,,4.20,2.73,BCBS MCR ADV,BCBS MCR ADV,,4.20,,,,,,0,0.17,78.57,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, HYALURONIDASE, RECOMBINANT, 1 USP UNIT",76338OP _1,CDM,0636,RC,18657-0117-02,NDC,J3473,HCPCS,outpatient,0.5000,ML,372.86,242.36,HEALTH PARTNERS COMM/EXCH - ALL OTHER PLANS,HEALTH PARTNERS COMM/EXCH - ALL OTHER PLANS,,962.91,,,,,,0,0.38,962.91,other,APC - Medicare Packaging Rules [HCPCS] ( 372.86*2.5825 ) Term Line 6 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, HYDRALAZINE HCL, UP TO 20 MG",3697IP _1,CDM,0636,RC,00517-0901-25,NDC,J0360,HCPCS,outpatient,10.0000,ME,143.20,93.08,AETNA COMM - ALL OTHER PLANS,AETNA COMM - ALL OTHER PLANS,,226.10,,,,,,0,4.65,369.81,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, HYDRALAZINE HCL, UP TO 20 MG",3697IP _1,CDM,0636,RC,00517-0901-25,NDC,J0360,HCPCS,outpatient,10.0000,ME,143.20,93.08,MIDLANDS CHOICE PREMIER-ALL OTHER PLANS,MIDLANDS CHOICE PREMIER-ALL OTHER PLANS,,73.03,51.00,,73.03,,,0,4.65,369.81,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, HYDROCORTISONE SODIUM SUCCINATE, UP TO 100 MG",119664IP _1,CDM,0636,RC,00009-0013-05,NDC,J1720,HCPCS,outpatient,125.0000,ME,314.00,204.10,MIDLANDS CHOICE PREMIER-ALL OTHER PLANS,MIDLANDS CHOICE PREMIER-ALL OTHER PLANS,,160.14,51.00,,160.14,,,0,23.38,942.00,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, HYDROCORTISONE SODIUM SUCCINATE, UP TO 100 MG",119665IP _1,CDM,0636,RC,00009-0011-04,NDC,J1720,HCPCS,outpatient,100.0000,ME,403.15,262.05,MEDICA COMM - ALL OTHER PLANS,MEDICA COMM - ALL OTHER PLANS,,241.89,60.00,,241.89,,,0,23.38,1209.45,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, HYDROCORTISONE SODIUM SUCCINATE, UP TO 100 MG",119665OP _1,CDM,0636,RC,00009-0011-03,NDC,J1720,HCPCS,outpatient,100.0000,ME,533.14,346.54,UHC ALL PAYER - ALL OTHER PLANS,UHC ALL PAYER - ALL OTHER PLANS,,23.38,,,,,,0,23.38,1599.42,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, HYDROCORTISONE SODIUM SUCCINATE, UP TO 100 MG",J1720_1,CDM,0989,RC,,,J1720,HCPCS,outpatient,,,33.00,21.45,AETNA COMM - ALL OTHER PLANS,AETNA COMM - ALL OTHER PLANS,,78.57,,,,,,0,14.85,198.00,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, HYDROCORTISONE SODIUM SUCCINATE, UP TO 100 MG",J1720_1,CDM,0989,RC,,,J1720,HCPCS,outpatient,,,33.00,21.45,HEALTH PARTNERS MCAID,HEALTH PARTNERS MCAID,,22.50,,,,,,0,14.85,198.00,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, HYDROCORTISONE SODIUM SUCCINATE, UP TO 100 MG",J1720_1,CDM,0989,RC,,,J1720,HCPCS,outpatient,,,33.00,21.45,MOLINA MCAID - ALL OTHER PLANS,MOLINA MCAID - ALL OTHER PLANS,,22.72,,,,,,0,14.85,198.00,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, HYDROMORPHONE, 0.1 MG",10224IP _1,CDM,0636,RC,00409-2634-10,NDC,J1171,HCPCS,outpatient,10.0000,ML,29.30,19.05,UHC MCR ADV,UHC MCR ADV,,29.30,,,,,,0,0.15,75.67,other,APC - Medicare Packaging Rules [HCPCS] ( 29.30*1 ) Term Line 136 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, HYDROMORPHONE, 0.1 MG",112193IP _1,CDM,0636,RC,00409-1283-03,NDC,J1171,HCPCS,outpatient,4.0000,ME,79.72,51.82,UHC MCAID,UHC MCAID,,19.93,25.00,,19.93,,,0,0.15,205.88,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, HYDROMORPHONE, 0.1 MG",162126IP _1,CDM,0636,RC,00409-4264-01,NDC,J1171,HCPCS,outpatient,0.5000,ML,170.80,111.02,HUMANA MCR ADV - ALL PLANS,HUMANA MCR ADV - ALL PLANS,,170.80,,,,,,0,0.15,441.09,other,APC - Medicare Packaging Rules [HCPCS] ( 170.80*1 ) Term Line 41 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, HYDROMORPHONE, 0.1 MG",196765IP _1,CDM,0636,RC,76045-0121-01,NDC,J1171,HCPCS,outpatient,4.0000,ME,95.90,62.34,HEALTH PARTNERS MCR ADV,HEALTH PARTNERS MCR ADV,,98.78,,,,,,0,0.15,247.66,other,APC - Medicare Packaging Rules [HCPCS] ( 95.90*1.03 ) Term Line 40 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, HYDROMORPHONE, 0.1 MG",3757OP _1,CDM,0636,RC,76045-0009-01,NDC,J1171,HCPCS,outpatient,4.0000,ME,41.17,26.76,BCBS-ALL OTHER PLANS,BCBS-ALL OTHER PLANS,,49.40,,,,,,0,0.15,106.32,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, HYDROMORPHONE, 0.1 MG",4081961IP _1,CDM,0636,RC,63323-0851-03,NDC,J1171,HCPCS,outpatient,10.0000,ML,30.37,19.74,MIDLANDS CHOICE STANDARD ,MIDLANDS CHOICE STANDARD ,,21.26,70.00,,21.26,,,0,0.15,78.43,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, HYDROMORPHONE, 0.1 MG",4084681IP _1,CDM,0636,RC,00409-2634-10,NDC,J1171,HCPCS,outpatient,10.0000,ML,29.30,19.05,BCBS MCR ADV,BCBS MCR ADV,,29.30,,,,,,0,0.15,75.67,other,APC - Medicare Packaging Rules [HCPCS] ( 29.30*1 ) Term Line 38 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, HYDROXYZINE HCL, UP TO 25 MG",J3410_1,CDM,0989,RC,,,J3410,HCPCS,outpatient,,,5.50,3.58,MEDICA COMM - ALL OTHER PLANS,MEDICA COMM - ALL OTHER PLANS,,19.02,,,,,,0,2.48,78.57,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, IBANDRONATE SODIUM, 1 MG",70544OP _1,CDM,0636,RC,60505-6097-00,NDC,J1740,HCPCS,outpatient,3.0000,ML,155.07,100.80,MEDICA ELEVATE,MEDICA ELEVATE,,81.88,52.80,,81.88,,,0,13.93,400.47,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, IBUTILIDE FUMARATE, 1 MG",16156IP _1,CDM,0636,RC,00009-3794-01,NDC,J1742,HCPCS,outpatient,250.0000,ME,66.70,43.36,BCBS MCR ADV,BCBS MCR ADV,,66.70,,,,,,0,16.68,210.42,other,APC - Medicare Packaging Rules [HCPCS] ( 66.70*1 ) Term Line 38 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, IDARUBICIN HYDROCHLORIDE, 5 MG",22144IP _1,CDM,0636,RC,00013-2576-05,NDC,J9211,HCPCS,outpatient,1.0000,ML,86.84,56.45,MEDICA MCR ADV,MEDICA MCR ADV,,86.84,,,,,,0,21.71,260.52,other,APC - Medicare Packaging Rules [HCPCS] ( 86.84*1 ) Term Line 43 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, IMIPENEM 4 MG, CILASTATIN 4 MG AND RELEBACTAM 2 MG",194702IP _1,CDM,0636,RC,00006-3856-01,NDC,J0742,HCPCS,outpatient,500.0000,EA,2157.33,1402.26,AETNA MCR ADV,AETNA MCR ADV,,2157.33,,,,,,0,2.76,5571.30,other,APC - Medicare Packaging Rules [HCPCS] ( 2157.33*1 ) Term Line 37 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, IMIPENEM 4 MG, CILASTATIN 4 MG AND RELEBACTAM 2 MG",194702IP _1,CDM,0636,RC,00006-3856-01,NDC,J0742,HCPCS,outpatient,500.0000,EA,2157.33,1402.26,MOLINA MCR ADV,MOLINA MCR ADV,,2308.34,,,,,,0,2.76,5571.30,other,APC - Medicare Packaging Rules [HCPCS] ( 2157.33*1.07 ) Term Line 45 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, IMMUNE GLOBULIN (PRIVIGEN), INTRAVENOUS, NON-LYOPHILIZED (E.G., LIQUID), 500 MG",172799OP _1,CDM,0636,RC,44206-0439-40,NDC,J1459,HCPCS,outpatient,500.0000,ME,176.18,114.52,UHC MCR ADV,UHC MCR ADV,,176.18,,,,,,0,44.05,2058.35,other,APC - Medicare Packaging Rules [HCPCS] ( 176.18*1 ) Term Line 136 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, IMMUNE GLOBULIN, (GAMMAGARD LIQUID), NON-LYOPHILIZED, (E.G., LIQUID), 500 MG",172798IP _1,CDM,0636,RC,00944-2700-02,NDC,J1569,HCPCS,outpatient,10.0000,GM,87.47,56.86,MIDLANDS CHOICE PREMIER-ALL OTHER PLANS,MIDLANDS CHOICE PREMIER-ALL OTHER PLANS,,44.61,51.00,,44.61,,,0,21.87,2922.83,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, IMMUNE GLOBULIN, (GAMUNEX-C/GAMMAKED), NON-LYOPHILIZED (E.G., LIQUID), 500 MG",107752OP _1,CDM,0636,RC,13533-0800-20,NDC,J1561,HCPCS,outpatient,5.0000,ML,58.37,37.94,AETNA COMM - ALL OTHER PLANS,AETNA COMM - ALL OTHER PLANS,,92.16,,,,,,0,14.59,2058.35,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, IMMUNE GLOBULIN, (GAMUNEX-C/GAMMAKED), NON-LYOPHILIZED (E.G., LIQUID), 500 MG",170626OP _1,CDM,0636,RC,13533-0800-72,NDC,J1561,HCPCS,outpatient,10.0000,ML,48.38,31.45,AETNA COMM - ALL OTHER PLANS,AETNA COMM - ALL OTHER PLANS,,76.39,,,,,,0,12.10,2058.35,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, IMMUNE GLOBULIN, (GAMUNEX-C/GAMMAKED), NON-LYOPHILIZED (E.G., LIQUID), 500 MG",170626OP _1,CDM,0636,RC,13533-0800-72,NDC,J1561,HCPCS,outpatient,10.0000,ML,48.38,31.45,HEALTH PARTNERS MCAID,HEALTH PARTNERS MCAID,,2058.35,,,,,,0,12.10,2058.35,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, IMMUNE GLOBULIN, (GAMUNEX-C/GAMMAKED), NON-LYOPHILIZED (E.G., LIQUID), 500 MG",170626OP _1,CDM,0636,RC,13533-0800-72,NDC,J1561,HCPCS,outpatient,10.0000,ML,48.38,31.45,HEALTH PARTNERS MCR ADV,HEALTH PARTNERS MCR ADV,,49.83,,,,,,0,12.10,2058.35,other,APC - Medicare Packaging Rules [HCPCS] ( 48.38*1.03 ) Term Line 40 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, INCOBOTULINUMTOXIN A, 1 UNIT",105970OP _1,CDM,0636,RC,00259-1605-01,NDC,J0588,HCPCS,outpatient,50.0000,EA,645.14,419.34,HUMANA MCR ADV - ALL PLANS,HUMANA MCR ADV - ALL PLANS,,645.14,,,,,,0,5.78,1666.07,other,APC - Medicare Packaging Rules [HCPCS] ( 645.14*1 ) Term Line 41 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, INFLIXIMAB, EXCLUDES BIOSIMILAR, 10 MG",23796OP _1,CDM,0636,RC,57894-0030-01,NDC,J1745,HCPCS,outpatient,1.0000,ME,11933.44,7756.74,MOLINA MCR ADV,MOLINA MCR ADV,,12768.78,,,,,,0,34.37,30818.11,other,APC - Medicare Packaging Rules [HCPCS] ( 11933.44*1.07 ) Term Line 45 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, INFLIXIMAB-ABDA, BIOSIMILAR, (RENFLEXIS), 10 MG",181984IP _1,CDM,0636,RC,78206-0162-01,NDC,Q5104,HCPCS,outpatient,100.0000,EA,3730.53,2424.84,UHC MCR ADV,UHC MCR ADV,,3730.53,,,,,,0,29.42,9634.09,other,APC - Medicare Packaging Rules [HCPCS] ( 3730.53*1 ) Term Line 136 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, INFLIXIMAB-AXXQ, BIOSIMILAR, (AVSOLA), 10 MG",196702OP _1,CDM,0636,RC,55513-0670-01,NDC,Q5121,HCPCS,outpatient,1.0000,ME,1657.22,1077.19,MEDICA ELEVATE,MEDICA ELEVATE,,875.01,52.80,,875.01,,,0,25.24,4279.77,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, INFLIXIMAB-DYYB, BIOSIMILAR, (INFLECTRA), 10 MG",179018OP _1,CDM,0636,RC,00069-0809-01,NDC,Q5103,HCPCS,outpatient,100.0000,EA,4570.41,2970.77,MEDICA COMM - ALL OTHER PLANS,MEDICA COMM - ALL OTHER PLANS,,2742.25,60.00,,2742.25,,,0,25.67,11803.08,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, INOTUZUMAB OZOGAMICIN, 0.1 MG",182381OP _1,CDM,0636,RC,00008-0100-01,NDC,J9229,HCPCS,outpatient,40.0000,ME,111180.05,72267.03,UHC MCAID,UHC MCAID,,27795.01,25.00,,27795.01,,,0,2985.78,287122.48,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, INSULIN, PER 5 UNITS",10286IP _1,CDM,0636,RC,00002-8715-01,NDC,J1815,HCPCS,outpatient,70.0000,ML,98.34,63.92,MEDICA MCR ADV,MEDICA MCR ADV,,98.34,,,,,,0,0.56,253.96,other,APC - Medicare Packaging Rules [HCPCS] ( 98.34*1 ) Term Line 43 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, INSULIN, PER 5 UNITS",10286IP _1,CDM,0636,RC,00002-8715-01,NDC,J1815,HCPCS,outpatient,70.0000,ML,98.34,63.92,MOLINA MCAID - ALL OTHER PLANS,MOLINA MCAID - ALL OTHER PLANS,,44.25,45.00,,44.25,,,0,0.56,253.96,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, INSULIN, PER 5 UNITS",10286IP _1,CDM,0636,RC,00002-8715-01,NDC,J1815,HCPCS,outpatient,70.0000,ML,98.34,63.92,UHC MCAID,UHC MCAID,,24.59,25.00,,24.59,,,0,0.56,253.96,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, INSULIN, PER 5 UNITS",28282OP _1,CDM,0637,RC,00088-2220-33,NDC,J1815,HCPCS,outpatient,5.0000,UN,144.71,94.06,UHC MCR ADV,UHC MCR ADV,,144.71,,,,,,0,36.18,373.71,other,APC - Medicare Packaging Rules [HCPCS] ( 144.71*1 ) Term Line 136 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, INSULIN, PER 5 UNITS",28534OP _1,CDM,0636,RC,00169-7501-11,NDC,J1815,HCPCS,outpatient,10.0000,ME,13.93,9.05,AETNA COMM - ALL OTHER PLANS,AETNA COMM - ALL OTHER PLANS,,21.99,,,,,,0,0.56,35.97,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, INSULIN, PER 5 UNITS",28534OP _1,CDM,0636,RC,00169-7501-11,NDC,J1815,HCPCS,outpatient,10.0000,ME,13.93,9.05,MEDICA COMM - ALL OTHER PLANS,MEDICA COMM - ALL OTHER PLANS,,8.36,60.00,,8.36,,,0,0.56,35.97,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, INSULIN, PER 5 UNITS",28534OP _1,CDM,0636,RC,00169-7501-11,NDC,J1815,HCPCS,outpatient,10.0000,ME,13.93,9.05,MOLINA MCAID - ALL OTHER PLANS,MOLINA MCAID - ALL OTHER PLANS,,6.27,45.00,,6.27,,,0,0.56,35.97,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, INSULIN, PER 5 UNITS",28534OP _1,CDM,0636,RC,00169-7501-11,NDC,J1815,HCPCS,outpatient,10.0000,ME,13.93,9.05,UHC MCR ADV,UHC MCR ADV,,13.93,,,,,,0,0.56,35.97,other,APC - Medicare Packaging Rules [HCPCS] ( 13.93*1 ) Term Line 136 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, INSULIN, PER 5 UNITS",408010289IP _1,CDM,0636,RC,00002-8215-01,NDC,J1815,HCPCS,outpatient,5.0000,UN,25.19,16.37,MEDICA ELEVATE,MEDICA ELEVATE,,13.30,52.80,,13.3,,,0,0.56,65.05,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, INSULIN, PER 5 UNITS",408010289IP _1,CDM,0636,RC,00002-8215-01,NDC,J1815,HCPCS,outpatient,5.0000,UN,25.19,16.37,UHC MCAID,UHC MCAID,,6.30,25.00,,6.3,,,0,0.56,65.05,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, INSULIN, PER 5 UNITS",4081670IP _1,CDM,0636,RC,00002-7533-01,NDC,J1815,HCPCS,outpatient,10.0000,ME,990.00,643.50,MIDLANDS CHOICE STANDARD ,MIDLANDS CHOICE STANDARD ,,693.00,70.00,,693,,,0,0.56,2556.68,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, INSULIN, PER 5 UNITS",4081671OP _1,CDM,0637,RC,00024-5926-05,NDC,J1815,HCPCS,outpatient,100.0000,ML,1015.00,659.75,UHC MCR ADV,UHC MCR ADV,,1015.00,,,,,,0,253.75,2621.24,other,APC - Medicare Packaging Rules [HCPCS] ( 1015.00*1 ) Term Line 136 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, INSULIN, PER 5 UNITS",4083326IP _1,CDM,0636,RC,00338-0126-12,NDC,J1815,HCPCS,outpatient,5.0000,UN,3.44,2.24,AETNA MCR ADV,AETNA MCR ADV,,3.44,,,,,,0,0.56,8.88,other,APC - Medicare Packaging Rules [HCPCS] ( 3.44*1 ) Term Line 37 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, INSULIN, PER 5 UNITS",4083326IP _1,CDM,0636,RC,00338-0126-12,NDC,J1815,HCPCS,outpatient,5.0000,UN,3.44,2.24,BCBS MCR ADV,BCBS MCR ADV,,3.44,,,,,,0,0.56,8.88,other,APC - Medicare Packaging Rules [HCPCS] ( 3.44*1 ) Term Line 38 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, INSULIN, PER 5 UNITS",4083326IP _1,CDM,0636,RC,00338-0126-12,NDC,J1815,HCPCS,outpatient,5.0000,UN,3.44,2.24,UHC MCAID,UHC MCAID,,0.86,25.00,,0.86,,,0,0.56,8.88,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, INSULIN, PER 5 UNITS",4083327IP _1,CDM,0636,RC,00338-0126-12,NDC,J1815,HCPCS,outpatient,5.0000,UN,2.11,1.37,MIDLANDS CHOICE STANDARD ,MIDLANDS CHOICE STANDARD ,,1.48,70.00,,1.48,,,0,0.53,5.45,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, INSULIN, PER 5 UNITS",4083331IP _1,CDM,0636,RC,00338-0126-12,NDC,J1815,HCPCS,outpatient,5.0000,UN,2.12,1.38,AETNA COMM - ALL OTHER PLANS,AETNA COMM - ALL OTHER PLANS,,3.35,,,,,,0,0.53,5.47,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
