LAB CULT FUNGI ID DERMATOPHYTE,3086709,CDM,306,RC,87101,CPT,,,facility,outpatient,,,59.00000,24.78000,Banner Health,Banner Choice Plus/Banner Select,,15.93,,,,,,,7.71,57.82,percent of total billed charges,
LAB CULT FUNGI ID DERMATOPHYTE,3086709,CDM,306,RC,87101,CPT,,,facility,outpatient,,,59.00000,24.78000,United Healthcare,UHC Medicare Advantage,,7.71,,,,,,,7.71,57.82,fee schedule,
LAB CULT FUNGI ID DF MOLD NS,3110731,CDM,306,RC,87107,CPT,,,facility,inpatient,,,138.00000,57.96000,Mountain Health Cooperative (CO-OP),Mountain Health Plan,,128.34,,,,,,,117.30,135.24,percent of total billed charges,
LAB CULT FUNGI ID DF MOLD NS,3110731,CDM,306,RC,87107,CPT,,,facility,outpatient,,,138.00000,57.96000,Multiplan,Commercial,,131.10,,,,,,,10.32,135.24,percent of total billed charges,
LAB CULT FUNGI ID DF MOLD,3086717,CDM,306,RC,87107,CPT,,,facility,inpatient,,,62.00000,26.04000,First Health,Medical Rental,,59.52,,,,,,,52.70,60.76,percent of total billed charges,
LAB CULT FUNGI ID DF MOLD,3086717,CDM,306,RC,87107,CPT,,,facility,inpatient,,,62.00000,26.04000,Mountain Health Cooperative (CO-OP),Mountain Health Plan,,57.66,,,,,,,52.70,60.76,percent of total billed charges,
LAB CULT FUNGI ID DF YEAST,3086725,CDM,306,RC,87106,CPT,,,facility,outpatient,,,62.00000,26.04000,InterWest Health,Workers' Comp,,60.76,,,,,,,10.32,60.76,percent of total billed charges,"Reimbursement will be the lesser of 98% of state or federal WC schedule or 98% of the usual and customary rate, or 98% of billed charges."
LAB CULT FUNGI ID ISOLATES BLOOD,3086691,CDM,306,RC,87103,CPT,,,facility,inpatient,,,69.00000,28.98000,Prime Health Services,Worker's Comp,,67.62,,,,,,,58.65,67.62,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
LAB CULT FUNGI ID ISOLATES,3086733,CDM,306,RC,87102,CPT,,,facility,inpatient,,,78.00000,32.76000,InterWest Health,Auto & General Liability,,75.66,,,,,,,66.30,76.44,percent of total billed charges,
LAB CULT FUNGI ID ISOLATES,3086733,CDM,306,RC,87102,CPT,,,facility,outpatient,,,78.00000,32.76000,InterWest Health,Workers' Comp,,76.44,,,,,,,8.41,76.44,percent of total billed charges,"Reimbursement will be the lesser of 98% of state or federal WC schedule or 98% of the usual and customary rate, or 98% of billed charges."
LAB CULT FUNGI YEAST ID ISOLATES,3087137,CDM,306,RC,87102,CPT,,,facility,outpatient,,,60.00000,25.20000,United Healthcare,Commercial,,49.68,,,,,,,8.41,58.80,percent of total billed charges,
LAB CULT MYCOBACTERIAL ID DF,3086774,CDM,306,RC,87118,CPT,,,facility,inpatient,,,64.00000,26.88000,First Choice Health Network,Commerical,,60.80,,,,,,,54.40,62.72,percent of total billed charges,
LAB CULT MYCOBACTERIAL ID DF,3086774,CDM,306,RC,87118,CPT,,,facility,inpatient,,,64.00000,26.88000,Prime Health Services,Auto & General Liability,,62.08,,,,,,,54.40,62.72,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
LAB CULT MYCOPLASMA/UREAPLASMA,3086766,CDM,306,RC,87109,CPT,,,facility,outpatient,,,63.00000,26.46000,InterWest Health,Medicare Advantage,,15.70,,,,,,,15.39,61.74,fee schedule,
LAB CULT TISS NEO TMR SOLID NS,3028537,CDM,311,RC,88239,CPT,,,facility,inpatient,,,443.00000,186.06000,Prime Health Services,Group Health,,429.71,,,,,,,376.55,434.14,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
LAB CULT TISS NEO TMR SOLID NS,3028537,CDM,311,RC,88239,CPT,,,facility,outpatient,,,443.00000,186.06000,First Health,Medical Rental,,425.28,,,,,,,119.61,434.14,percent of total billed charges,
LAB CULT TISS NEO TMR SOLID NS,3028537,CDM,311,RC,88239,CPT,,,facility,outpatient,,,443.00000,186.06000,Prime Health Services,Group Health,,429.71,,,,,,,119.61,434.14,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
LAB CULT TISS NEO TMR SOLID NS,3028537,CDM,311,RC,88239,CPT,,,facility,outpatient,,,443.00000,186.06000,United Healthcare,Commercial,,366.80,,,,,,,119.61,434.14,percent of total billed charges,
LAB CULT TISS NON-NEO AF/CELL CV,3102985,CDM,311,RC,88235,CPT,,,facility,inpatient,,,451.00000,189.42000,"Hue Health, Inc",Medicare Advantage,,383.35,,,,,,,383.35,441.98,percent of total billed charges,
LAB CULT TISS NON-NEO AF/CELL CV,3102985,CDM,311,RC,88235,CPT,,,facility,outpatient,,,451.00000,189.42000,Prime Health Services,Group Health,,437.47,,,,,,,121.77,441.98,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
LAB CULT TISS NON-NEO LYMPHOCYTE NS,3104593,CDM,311,RC,88230,CPT,,,facility,inpatient,,,350.00000,147.00000,First Choice Health Network,Commerical,,332.50,,,,,,,297.50,343.00,percent of total billed charges,
LAB CULT TISS NON-NEO LYMPHOCYTE,3103066,CDM,311,RC,88230,CPT,,,facility,outpatient,,,350.00000,147.00000,United Healthcare,Commercial,,289.80,,,,,,,94.50,343.00,percent of total billed charges,
LAB CULT TISS NON-NEO MARROW BLD NS,3109394,CDM,311,RC,88237,CPT,,,facility,outpatient,,,432.00000,181.44000,Banner Health,Banner Choice Plus/Banner Select,,116.64,,,,,,,116.64,423.36,percent of total billed charges,
LAB CULT TISS NON-NEO MARROW BLD NS,3109394,CDM,311,RC,88237,CPT,,,facility,outpatient,,,432.00000,181.44000,Prime Health Services,Worker's Comp,,423.36,,,,,,,116.64,423.36,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
LAB CULT TISS NON-NEO SKIN/BX NS,3106051,CDM,311,RC,88233,CPT,,,facility,inpatient,,,423.00000,177.66000,Prime Health Services,Group Health,,410.31,,,,,,,359.55,414.54,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
LAB CULT TISS NON-NEO SKIN/BX NS,3106051,CDM,311,RC,88233,CPT,,,facility,outpatient,,,423.00000,177.66000,InterWest Health,Group Health,,410.31,,,,,,,114.21,414.54,percent of total billed charges,
LAB CULT TISS NON-NEO SKIN/BX NS,3106051,CDM,311,RC,88233,CPT,,,facility,outpatient,,,423.00000,177.66000,InterWest Health,Medicare Advantage,,143.54,,,,,,,114.21,414.54,fee schedule,
LAB CULT TYPING GLC/HPLC,3087012,CDM,306,RC,87143,CPT,,,facility,inpatient,,,38.00000,15.96000,Cigna Healthcare & Life Insurance Company – WY,Commercial,,33.06,,,,,,,32.30,37.24,percent of total billed charges,
LAB CULT TYPING GLC/HPLC,3087012,CDM,306,RC,87143,CPT,,,facility,outpatient,,,38.00000,15.96000,Prime Health Services,Group Health,,36.86,,,,,,,10.26,37.24,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
LAB CULT TYPING ID NUC ACID PRB AMP,3113081,CDM,306,RC,87150,CPT,,,facility,outpatient,,,137.00000,57.54000,"Hue Health, Inc",Medicare Advantage,,116.45,,,,,,,35.09,134.26,percent of total billed charges,
LAB CULT TYPING ID NUC ACID PRB AMP,3113081,CDM,306,RC,87150,CPT,,,facility,outpatient,,,137.00000,57.54000,InterWest Health,Medicare Advantage,,35.79,,,,,,,35.09,134.26,fee schedule,
LAB CULT TYPING ID NUC ACID PRB AMP,3113081,CDM,306,RC,87150,CPT,,,facility,outpatient,,,137.00000,57.54000,NaphCare,Federal Prison System,,47.37,,,,,,,35.09,134.26,fee schedule,
LAB CULT TYPING ID NUC ACID PRB AMP,3113081,CDM,306,RC,87150,CPT,,,facility,outpatient,,,137.00000,57.54000,Prime Health Services,Auto & General Liability,,132.89,,,,,,,35.09,134.26,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
LAB CULT TYPING ID NUC ACID PRB DIR,3087004,CDM,306,RC,87149,CPT,,,facility,inpatient,,,73.00000,30.66000,Prime Health Services,Auto & General Liability,,70.81,,,,,,,62.05,71.54,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
LAB CULT TYPING ID NUC ACID PRB DIR,3087004,CDM,306,RC,87149,CPT,,,facility,outpatient,,,73.00000,30.66000,InterWest Health,Workers' Comp,,71.54,,,,,,,19.71,71.54,percent of total billed charges,"Reimbursement will be the lesser of 98% of state or federal WC schedule or 98% of the usual and customary rate, or 98% of billed charges."
LAB CULT TYPING ID SEQ NUC ACID NS,3119930,CDM,306,RC,87153,CPT,,,facility,outpatient,,,347.00000,145.74000,United Healthcare,Commercial,,287.32,,,,,,,93.69,340.06,percent of total billed charges,
LAB CULT TYPING ID SEQ NUC ACID,3112356,CDM,300,RC,87153,CPT,,,facility,inpatient,,,347.00000,145.74000,Coventry,Commercial,,333.12,,,,,,,294.95,340.06,percent of total billed charges,
LAB CULT TYPING IF ANTISERUM EA NS,3119799,CDM,306,RC,87140,CPT,,,facility,outpatient,,,56.00000,23.52000,NaphCare,Federal Prison System,,7.52,,,,,,,5.57,54.88,fee schedule,
LAB CULT TYPING IF ANTISERUM EA NS,3119799,CDM,306,RC,87140,CPT,,,facility,outpatient,,,56.00000,23.52000,United Healthcare,Commercial,,46.37,,,,,,,5.57,54.88,percent of total billed charges,
LAB CULT TYPING SEROLOGICAL,3087046,CDM,306,RC,87147,CPT,,,facility,outpatient,,,16.00000,6.72000,Prime Health Services,Group Health,,15.52,,,,,,,4.32,15.68,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
LAB CYANIDE,3063872,CDM,301,RC,82600,CPT,,,facility,inpatient,,,78.00000,32.76000,Multiplan,Commercial,,74.10,,,,,,,66.30,76.44,percent of total billed charges,
LAB CYTOM FLOW TECH MARKER 1ST NS,3108305,CDM,311,RC,88184,CPT,,,facility,outpatient,,,715.00000,300.30000,"Hue Health, Inc",Medicare Advantage,,607.75,,,,,,,193.05,700.70,percent of total billed charges,
LAB CYTOM FLOW TECH MARKER 1ST NS,3108305,CDM,311,RC,88184,CPT,,,facility,outpatient,,,715.00000,300.30000,Medica,Commercial,,643.50,,,,,,,193.05,700.70,percent of total billed charges,
LAB CYTOM FLOW TECH MARKER 1ST,3095064,CDM,311,RC,88184,CPT,,,facility,inpatient,,,715.00000,300.30000,First Health,Medical Rental,,686.40,,,,,,,607.75,700.70,percent of total billed charges,
LAB CYTOP SLD LIQ NONGYN,3094976,CDM,311,RC,88112,CPT,,,facility,outpatient,,,107.00000,44.94000,Blue Cross Blue Shield of Wyoming,Blue Select PPO,,71.90,,,,,,,28.89,104.86,percent of total billed charges,
LAB CYTOPATH CONCENTRATION,3103090,CDM,311,RC,88108,CPT,,,facility,outpatient,,,79.00000,33.18000,Blue Cross Blue Shield of Wyoming,Blue Select PPO,,53.09,,,,,,,21.33,77.42,percent of total billed charges,
LAB CYTOPATH CONCENTRATION,3103090,CDM,311,RC,88108,CPT,,,facility,outpatient,,,79.00000,33.18000,Coventry,Commercial,,75.84,,,,,,,21.33,77.42,percent of total billed charges,
LAB CYTOPATH EVAL FNA IMMED 1ST,3112505,CDM,311,RC,88172,CPT,,,facility,outpatient,,,342.00000,143.64000,Humana,Medicare Advantage,,174.79,,,,,,,92.34,335.16,fee schedule,
LAB CYTOPATH EVAL FNA IMMED 1ST,3112505,CDM,311,RC,88172,CPT,,,facility,outpatient,,,342.00000,143.64000,Prime Health Services,Medicare Advantage,,174.79,,,,,,,92.34,335.16,fee schedule,
LAB CYTOPATH EVAL FNA IMMED 1ST,3112505,CDM,311,RC,88172,CPT,,,facility,outpatient,,,342.00000,143.64000,TriWest Healthcare Alliance Corp - VA CCN,Tricare,,,,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.",,,,0,92.34,335.16,other,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
LAB CYTOPATH EVAL FNA IMMED ADDL,3112521,CDM,311,RC,88177,CPT,,,facility,inpatient,,,90.00000,37.80000,Cigna Healthcare & Life Insurance Company – WY,Commercial,,78.30,,,,,,,76.50,88.20,percent of total billed charges,
LAB CYTOPATH EVAL FNA INTRP&RPT NS,3124971,CDM,311,RC,88173,CPT,,,facility,outpatient,,,107.00000,44.94000,InterWest Health,Workers' Comp,,104.86,,,,,,,28.89,104.86,percent of total billed charges,"Reimbursement will be the lesser of 98% of state or federal WC schedule or 98% of the usual and customary rate, or 98% of billed charges."
LAB CYTOPATH EVAL FNA INTRP&RPT,3103157,CDM,311,RC,88173,CPT,,,facility,inpatient,,,107.00000,44.94000,Multiplan,Commercial,,101.65,,,,,,,90.95,104.86,percent of total billed charges,
LAB CYTOPATH FLUIDS SMEARS,3103108,CDM,311,RC,88104,CPT,,,facility,inpatient,,,79.00000,33.18000,Coventry,Commercial,,75.84,,,,,,,67.15,77.42,percent of total billed charges,
LAB CYTOPATH OTH SRCE SMEARS SC&IN,3103272,CDM,311,RC,88161,CPT,,,facility,outpatient,,,68.00000,28.56000,InterWest Health,Auto & General Liability,,65.96,,,,,,,18.36,66.64,percent of total billed charges,
LAB CYTOPATH OTH SRCE SMEARS SC&IN,3103272,CDM,311,RC,88161,CPT,,,facility,outpatient,,,68.00000,28.56000,Prime Health Services,Auto & General Liability,,65.96,,,,,,,18.36,66.64,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
LAB CYTOPATH OTH SRCE SMEARS SC&IN,3103272,CDM,311,RC,88161,CPT,,,facility,outpatient,,,68.00000,28.56000,United Healthcare,UHC Medicare Advantage,,24.49,,,,,,,18.36,66.64,fee schedule,
LAB CYTOPATH SMEARS OTH SC&IN,3103264,CDM,311,RC,88160,CPT,,,facility,inpatient,,,71.00000,29.82000,InterWest Health,Auto & General Liability,,68.87,,,,,,,60.35,69.58,percent of total billed charges,
LAB CYTOPATH SMEARS OTH SC&IN,3103264,CDM,311,RC,88160,CPT,,,facility,outpatient,,,71.00000,29.82000,Cigna Healthcare & Life Insurance Company – WY,Commercial,,61.77,,,,,,,19.17,69.58,percent of total billed charges,
LAB CYTOPATH SMEARS OTH SC&IN,3103264,CDM,311,RC,88160,CPT,,,facility,outpatient,,,71.00000,29.82000,Coventry,Commercial,,68.16,,,,,,,19.17,69.58,percent of total billed charges,
LAB CYTOPATH SMEARS OTH SC&IN,3103264,CDM,311,RC,88160,CPT,,,facility,outpatient,,,71.00000,29.82000,Mountain Health Cooperative (CO-OP),Mountain Health Plan,,66.03,,,,,,,19.17,69.58,percent of total billed charges,
LAB CYTOPATH SMEARS OTH SC&IN,3103264,CDM,311,RC,88160,CPT,,,facility,outpatient,,,71.00000,29.82000,Prime Health Services,Medicare Advantage,,24.98,,,,,,,19.17,69.58,fee schedule,
LAB CYTOPATH SMEARS OTH SC&IN,3103264,CDM,311,RC,88160,CPT,,,facility,outpatient,,,71.00000,29.82000,Prime Health Services,Worker's Comp,,69.58,,,,,,,19.17,69.58,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
LAB DECALCIFICATION,3103371,CDM,312,RC,88311,CPT,,,facility,outpatient,,,42.00000,17.64000,First Choice Health Network,Commerical,,39.90,,,,,,,11.34,41.16,percent of total billed charges,
LAB DECALCIFICATION,3103371,CDM,312,RC,88311,CPT,,,facility,outpatient,,,42.00000,17.64000,Prime Health Services,Worker's Comp,,41.16,,,,,,,11.34,41.16,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
LAB DEHYDROEPIANDROSTERONE,3063955,CDM,301,RC,82626,CPT,,,facility,inpatient,,,76.00000,31.92000,Multiplan,Commercial,,72.20,,,,,,,64.60,74.48,percent of total billed charges,
LAB DEOXYCORTISOL 11-,3063922,CDM,301,RC,82634,CPT,,,facility,outpatient,,,88.00000,36.96000,Prime Health Services,Auto & General Liability,,85.36,,,,,,,23.76,86.24,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
LAB DESOXYCORTICOSTERONE,3063948,CDM,301,RC,82633,CPT,,,facility,outpatient,,,93.00000,39.06000,"Hue Health, Inc",Medicare Advantage,,79.05,,,,,,,25.11,91.14,percent of total billed charges,
LAB DESOXYCORTICOSTERONE,3063948,CDM,301,RC,82633,CPT,,,facility,outpatient,,,93.00000,39.06000,First Health,Medical Rental,,89.28,,,,,,,25.11,91.14,percent of total billed charges,
LAB DESOXYCORTICOSTERONE,3063948,CDM,301,RC,82633,CPT,,,facility,outpatient,,,93.00000,39.06000,Mountain Health Cooperative (CO-OP),Mountain Health Plan,,86.49,,,,,,,25.11,91.14,percent of total billed charges,
LAB DET AG IA HBSAG QL/SEMI QN NS,3118502,CDM,306,RC,87340,CPT,,,facility,outpatient,,,231.00000,97.02000,InterWest Health,Group Health,,224.07,,,,,,,10.33,226.38,percent of total billed charges,
LAB DET AG IA IF BORDETELLA,3087533,CDM,306,RC,87265,CPT,,,facility,outpatient,,,36.00000,15.12000,Multiplan,Commercial,,34.20,,,,,,,9.72,35.28,percent of total billed charges,
LAB DET AG IA IF CRYPTOSPORIDIUM,3087566,CDM,306,RC,87272,CPT,,,facility,inpatient,,,61.00000,25.62000,First Health,Medical Rental,,58.56,,,,,,,51.85,59.78,percent of total billed charges,
LAB DET AG IA IF CRYPTOSPORIDIUM,3087566,CDM,306,RC,87272,CPT,,,facility,inpatient,,,61.00000,25.62000,Prime Health Services,Group Health,,59.17,,,,,,,51.85,59.78,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
LAB DET AG IA IF GIARDIA,3094034,CDM,306,RC,87269,CPT,,,facility,outpatient,,,61.00000,25.62000,Multiplan,Commercial,,57.95,,,,,,,13.61,59.78,percent of total billed charges,
LAB DET AG IA IF INFLUENZA A VIRUS,3087608,CDM,306,RC,87276,CPT,,,facility,inpatient,,,60.00000,25.20000,Cigna Healthcare & Life Insurance Company – WY,Commercial,,52.20,,,,,,,51.00,58.80,percent of total billed charges,
LAB DET AG IA IF INFLUENZA A VIRUS,3087608,CDM,306,RC,87276,CPT,,,facility,outpatient,,,60.00000,25.20000,Banner Health,Banner Choice Plus/Banner Select,,16.20,,,,,,,16.07,58.80,percent of total billed charges,
LAB DET AG IA IF INFLUENZA A VIRUS,3087608,CDM,306,RC,87276,CPT,,,facility,outpatient,,,60.00000,25.20000,Blue Cross Blue Shield of Wyoming,Institutional,,41.22,,,,,,,16.07,58.80,percent of total billed charges,
LAB DET AG IA IF INFLUENZA A VIRUS,3087608,CDM,306,RC,87276,CPT,,,facility,outpatient,,,60.00000,25.20000,Prime Health Services,Medicare Advantage,,16.39,,,,,,,16.07,58.80,fee schedule,
LAB DET AG IA IF INFLUENZA B VIRUS,3087616,CDM,306,RC,87275,CPT,,,facility,inpatient,,,60.00000,25.20000,InterWest Health,Auto & General Liability,,58.20,,,,,,,51.00,58.80,percent of total billed charges,
LAB DET AG IA IF PARAINFLUENZA,3087632,CDM,306,RC,87279,CPT,,,facility,inpatient,,,50.00000,21.00000,Prime Health Services,Auto & General Liability,,48.50,,,,,,,42.50,49.00,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
LAB DET AG IA IF PNEUMOCYSTIS NS,3116431,CDM,306,RC,87281,CPT,,,facility,outpatient,,,76.00000,31.92000,Multiplan,Commercial,,72.20,,,,,,,11.98,74.48,percent of total billed charges,
LAB DET AG IA IF PNEUMOCYSTIS NS,3116431,CDM,306,RC,87281,CPT,,,facility,outpatient,,,76.00000,31.92000,Prime Health Services,Group Health,,73.72,,,,,,,11.98,74.48,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
LAB DET AG IA IF RSV,3087665,CDM,306,RC,87280,CPT,,,facility,outpatient,,,60.00000,25.20000,Blue Cross Blue Shield of Wyoming,Blue Select PPO,,40.32,,,,,,,13.42,58.80,percent of total billed charges,
LAB DET AG IA IF RSV,3087665,CDM,306,RC,87280,CPT,,,facility,outpatient,,,60.00000,25.20000,InterWest Health,Workers' Comp,,58.80,,,,,,,13.42,58.80,percent of total billed charges,"Reimbursement will be the lesser of 98% of state or federal WC schedule or 98% of the usual and customary rate, or 98% of billed charges."
LAB DET AG IA IF VARICELLA-ZOSTER,3087673,CDM,306,RC,87290,CPT,,,facility,inpatient,,,60.00000,25.20000,Prime Health Services,Group Health,,58.20,,,,,,,51.00,58.80,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
LAB DET AG IA IF VARICELLA-ZOSTER,3087673,CDM,306,RC,87290,CPT,,,facility,outpatient,,,60.00000,25.20000,Banner Health,Banner Choice Plus/Banner Select,,16.20,,,,,,,13.42,58.80,percent of total billed charges,
LAB DET AG IA IF VARICELLA-ZOSTER,3087673,CDM,306,RC,87290,CPT,,,facility,outpatient,,,60.00000,25.20000,First Choice Health Network,Commerical,,57.00,,,,,,,13.42,58.80,percent of total billed charges,
LAB DET AG IA IMM ENZ ASPRGLS NS,3107505,CDM,306,RC,87305,CPT,,,facility,inpatient,,,152.00000,63.84000,InterWest Health,Group Health,,147.44,,,,,,,129.20,148.96,percent of total billed charges,
LAB DET AG IA IMM ENZ ASPRGLS NS,3107505,CDM,306,RC,87305,CPT,,,facility,outpatient,,,152.00000,63.84000,First Health,Medical Rental,,145.92,,,,,,,11.98,148.96,percent of total billed charges,
LAB DET AG IA IMM ENZ CRYPTOSPOR NS,3112976,CDM,306,RC,87328,CPT,,,facility,inpatient,,,74.00000,31.08000,Mountain Health Cooperative (CO-OP),Mountain Health Plan,,68.82,,,,,,,62.90,72.52,percent of total billed charges,
LAB DET AG IA IMM ENZ ENTAM HIST NS,3113255,CDM,306,RC,87337,CPT,,,facility,outpatient,,,73.00000,30.66000,InterWest Health,Auto & General Liability,,70.81,,,,,,,11.98,71.54,percent of total billed charges,
LAB DET AG IA IMM ENZ FUNGITELL NS,3119898,CDM,306,RC,87449,CPT,,,facility,inpatient,,,157.00000,65.94000,InterWest Health,Auto & General Liability,,152.29,,,,,,,133.45,153.86,percent of total billed charges,
LAB DET AG IA IMM ENZ FUNGITELL,3123817,CDM,306,RC,87449,CPT,,,facility,inpatient,,,97.00000,40.74000,Cigna Healthcare & Life Insurance Company – WY,Commercial,,84.39,,,,,,,82.45,95.06,percent of total billed charges,
LAB DET AG IA IMM ENZ FUNGITELL,3123817,CDM,306,RC,87449,CPT,,,facility,outpatient,,,97.00000,40.74000,First Choice Health Network,Commerical,,92.15,,,,,,,11.98,95.06,percent of total billed charges,
LAB DET AG IA IMM ENZ GIARDIA,3106622,CDM,306,RC,87329,CPT,,,facility,outpatient,,,36.00000,15.12000,"Hue Health, Inc",Medicare Advantage,,30.60,,,,,,,9.72,35.28,percent of total billed charges,
LAB DET AG IA IMM ENZ HEP B SURF,3105244,CDM,306,RC,87341,CPT,,,facility,inpatient,,,58.00000,24.36000,Multiplan,Commercial,,55.10,,,,,,,49.30,56.84,percent of total billed charges,
LAB DET AG IA IMM ENZ HEP B SURF,3105244,CDM,306,RC,87341,CPT,,,facility,inpatient,,,58.00000,24.36000,Prime Health Services,Group Health,,56.26,,,,,,,49.30,56.84,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
LAB DET AG IA IMM ENZ HEP DELTA AGT,3109501,CDM,306,RC,87380,CPT,,,facility,outpatient,,,175.00000,73.50000,InterWest Health,Group Health,,169.75,,,,,,,18.36,171.50,percent of total billed charges,
LAB DET AG IA IMM ENZ LEGN URINE NS,3104551,CDM,306,RC,87449,CPT,,,facility,inpatient,,,66.00000,27.72000,InterWest Health,Workers' Comp,,64.68,,,,,,,56.10,64.68,percent of total billed charges,"Reimbursement will be the lesser of 98% of state or federal WC schedule or 98% of the usual and customary rate, or 98% of billed charges."
LAB DET AG IA IMM ENZ ROTAVIRUS,3087301,CDM,306,RC,87425,CPT,,,facility,outpatient,,,36.00000,15.12000,NaphCare,Medicare,,17.37,,,,,,,9.72,35.28,fee schedule,
LAB DET AG IA IMM ENZ RSV,3087319,CDM,306,RC,87420,CPT,,,facility,outpatient,,,42.00000,17.64000,Coventry,Commercial,,40.32,,,,,,,11.34,41.16,percent of total billed charges,
LAB DET AG IA IMM ENZ RSV,3087319,CDM,306,RC,87420,CPT,,,facility,outpatient,,,42.00000,17.64000,First Health,Medical Rental,,40.32,,,,,,,11.34,41.16,percent of total billed charges,
LAB DET AG IA IMM ENZ RSV,3087319,CDM,306,RC,87420,CPT,,,facility,outpatient,,,42.00000,17.64000,InterWest Health,Workers' Comp,,41.16,,,,,,,11.34,41.16,percent of total billed charges,"Reimbursement will be the lesser of 98% of state or federal WC schedule or 98% of the usual and customary rate, or 98% of billed charges."
LAB DET AG IA IMM ENZ SEMI QN,3029733,CDM,306,RC,87449,CPT,,,facility,inpatient,,,147.00000,61.74000,First Health,Medical Rental,,141.12,,,,,,,124.95,144.06,percent of total billed charges,
LAB DET AG IA IMM ENZ SEMI QN,3029733,CDM,306,RC,87449,CPT,,,facility,outpatient,,,147.00000,61.74000,Medica,Commercial,,132.30,,,,,,,11.98,144.06,percent of total billed charges,
LAB DET AG IA IMM ENZ SEMI QN,3029733,CDM,306,RC,87449,CPT,,,facility,outpatient,,,147.00000,61.74000,United Healthcare,UHC Medicare Advantage,,11.98,,,,,,,11.98,144.06,fee schedule,
LAB DET AG IA IMM ENZ STREP PNEU QL,3113446,CDM,306,RC,87449,CPT,,,facility,inpatient,,,65.00000,27.30000,Cigna Healthcare & Life Insurance Company – WY,Commercial,,56.55,,,,,,,55.25,63.70,percent of total billed charges,
